Date,Open,High,Low,Close,Adj Close,Volume
2023-01-01,9.97,10.09,9.69,9.99,22677368,22677368
2023-01-02,9.99,12.0,9.81,11.28,84247394,84247394
2023-01-03,11.28,13.91,11.0,13.37,187865593,187865593
2023-01-04,13.37,14.24,12.83,13.43,171471280,171471280
2023-01-05,13.43,13.89,12.95,13.43,77737743,77737743
2023-01-06,13.43,13.6,12.69,13.5,71212454,71212454
2023-01-07,13.51,13.51,13.01,13.1,25243947,25243947
2023-01-08,13.1,14.89,12.85,14.45,86019750,86019750
2023-01-09,14.46,17.5,14.28,16.25,316363880,316363880
2023-01-10,16.25,16.73,15.57,16.2,137351433,137351433
2023-01-11,16.2,16.67,15.28,16.36,106146574,106146574
2023-01-12,16.37,17.0,15.54,16.59,156910911,156910911
2023-01-13,16.59,18.65,16.29,18.29,188439640,188439640
2023-01-14,18.29,24.75,18.2,24.24,582130895,582130895
2023-01-15,24.23,25.0,21.98,22.89,260922697,260922697
2023-01-16,22.9,25.0,22.3,23.58,236275598,236275598
2023-01-17,23.58,23.95,22.7,22.86,141744206,141744206
2023-01-18,22.86,23.65,20.34,20.79,249548184,249548184
2023-01-19,20.78,21.88,20.41,21.4,129469309,129469309
2023-01-20,21.4,25.82,20.93,25.51,224450465,224450465
2023-01-21,25.51,26.6,24.24,24.57,323053489,323053489
2023-01-22,24.56,25.45,23.5,24.21,161129672,161129672
2023-01-23,24.21,24.93,23.7,24.33,148819700,148819700
2023-01-24,24.32,25.24,22.25,22.78,147893897,147893897
2023-01-25,22.77,25.43,22.24,24.52,197305373,197305373
2023-01-26,24.53,25.23,23.73,24.33,133760026,133760026
2023-01-27,24.33,24.96,23.27,24.43,113487754,113487754
2023-01-28,24.43,25.24,23.7,24.0,82088985,82088985
2023-01-29,24.0,26.8,23.73,26.07,198403773,198403773
2023-01-30,26.07,26.31,23.11,23.96,184489313,184489313
2023-01-31,23.97,24.47,23.49,23.92,97470696,97470696
2023-02-01,23.93,25.22,22.48,25.0,173855967,173855967
2023-02-02,25.0,26.15,24.05,24.32,182296022,182296022
2023-02-03,24.32,25.07,24.01,24.69,116686417,116686417
2023-02-04,24.69,24.95,24.17,24.34,50018630,50018630
2023-02-05,24.34,24.46,23.02,23.47,114325096,114325096
2023-02-06,23.46,23.72,22.45,22.66,83162189,83162189
2023-02-07,22.65,23.96,22.54,23.82,113919835,113919835
2023-02-08,23.82,24.24,22.8,23.22,93320916,93320916
2023-02-09,23.21,23.35,20.0,20.48,140853126,140853126
